reporting_jurisdiction, sample_location, key_plot_id, town_name, county_names, population_served, date_start, date_end, rna_pct_change_15d, pos_PCR_prop_15d, percentile, sampling_prior, first_sample_date
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,11/19/2022,12/3/2022,268,100,48,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,11/20/2022,12/4/2022,268,100,48,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,11/21/2022,12/5/2022,17,100,48.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,11/22/2022,12/6/2022,-63,100,48.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,11/23/2022,12/7/2022,-63,100,48.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,11/24/2022,12/8/2022,-63,100,48.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,11/25/2022,12/9/2022,-63,100,48.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,11/26/2022,12/10/2022,-63,100,48.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,11/27/2022,12/11/2022,-63,100,48.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,11/28/2022,12/12/2022,-21,100,54,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,11/29/2022,12/13/2022,71,100,54,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,11/30/2022,12/14/2022,71,100,54,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/1/2022,12/15/2022,71,100,54,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/2/2022,12/16/2022,71,100,54,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/3/2022,12/17/2022,71,100,54,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/4/2022,12/18/2022,71,100,54,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/5/2022,12/19/2022,-58,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/6/2022,12/20/2022,-90,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/7/2022,12/21/2022,-90,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/8/2022,12/22/2022,-90,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/9/2022,12/23/2022,-90,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/10/2022,12/24/2022,-90,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/11/2022,12/25/2022,-90,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/12/2022,12/26/2022,-90,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/13/2022,12/27/2022,0,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/14/2022,12/28/2022,0,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/15/2022,12/29/2022,0,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/16/2022,12/30/2022,0,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/17/2022,12/31/2022,0,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/18/2022,1/1/2023,0,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/19/2022,1/2/2023,0,100,40.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/20/2022,1/3/2023,0,100,80,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/21/2022,1/4/2023,0,100,80,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/22/2022,1/5/2023,0,100,80,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/23/2022,1/6/2023,0,100,80,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/24/2022,1/7/2023,0,100,80,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/25/2022,1/8/2023,0,100,80,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/26/2022,1/9/2023,-96,100,57,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/27/2022,1/10/2023,-96,100,57,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/28/2022,1/11/2023,-96,100,57,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/29/2022,1/12/2023,-96,100,57,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/30/2022,1/13/2023,-96,100,57,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,12/31/2022,1/14/2023,-96,100,57,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/1/2023,1/15/2023,-96,100,57,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/2/2023,1/16/2023,-96,100,57,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/3/2023,1/17/2023,-57,100,53.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/4/2023,1/18/2023,110,100,53.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/5/2023,1/19/2023,110,100,53.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/6/2023,1/20/2023,110,100,53.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/7/2023,1/21/2023,110,100,53.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/8/2023,1/22/2023,110,100,53.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/9/2023,1/23/2023,53,100,41.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/10/2023,1/24/2023,-3,100,41.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/11/2023,1/25/2023,-3,100,41.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/12/2023,1/26/2023,-3,100,41.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/13/2023,1/27/2023,-3,100,41.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/14/2023,1/28/2023,-3,100,41.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/15/2023,1/29/2023,-3,100,41.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/16/2023,1/30/2023,-3,100,41.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/17/2023,1/31/2023,-3,100,41.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/18/2023,2/1/2023,67,100,53,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/19/2023,2/2/2023,67,100,53,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/20/2023,2/3/2023,67,100,53,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/21/2023,2/4/2023,67,100,53,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/22/2023,2/5/2023,67,100,53,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/23/2023,2/6/2023,-14,100,47.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/24/2023,2/7/2023,-80,100,47.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/25/2023,2/8/2023,-80,100,47.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/26/2023,2/9/2023,-80,100,47.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/27/2023,2/10/2023,-80,100,47.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/28/2023,2/11/2023,-80,100,47.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/29/2023,2/12/2023,-80,100,47.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/30/2023,2/13/2023,-4,100,51.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,1/31/2023,2/14/2023,-4,100,51.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/1/2023,2/15/2023,-4,100,51.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/2/2023,2/16/2023,161,100,51.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/3/2023,2/17/2023,161,100,51.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/4/2023,2/18/2023,161,100,51.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/5/2023,2/19/2023,161,100,51.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/6/2023,2/20/2023,167,100,56,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/7/2023,2/21/2023,173,100,56,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/8/2023,2/22/2023,173,100,56,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/9/2023,2/23/2023,173,100,56,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/10/2023,2/24/2023,173,100,56,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/11/2023,2/25/2023,173,100,56,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/12/2023,2/26/2023,173,100,56,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/13/2023,2/27/2023,22,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/14/2023,2/28/2023,-46,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/15/2023,3/1/2023,-46,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/16/2023,3/2/2023,-46,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/17/2023,3/3/2023,-46,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/18/2023,3/4/2023,-46,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/19/2023,3/5/2023,-46,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/20/2023,3/6/2023,7,100,72.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/21/2023,3/7/2023,110,100,72.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/22/2023,3/8/2023,110,100,72.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/23/2023,3/9/2023,110,100,72.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/24/2023,3/10/2023,110,100,72.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/25/2023,3/11/2023,110,100,72.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/26/2023,3/12/2023,110,100,72.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/27/2023,3/13/2023,53,100,74,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,2/28/2023,3/14/2023,11,100,74,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/1/2023,3/15/2023,11,100,74,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/2/2023,3/16/2023,11,100,74,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/3/2023,3/17/2023,11,100,74,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/4/2023,3/18/2023,11,100,74,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/5/2023,3/19/2023,11,100,74,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/6/2023,3/20/2023,-50,100,69,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/7/2023,3/21/2023,-78,100,69,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/8/2023,3/22/2023,-78,100,69,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/9/2023,3/23/2023,-78,100,69,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/10/2023,3/24/2023,-78,100,69,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/11/2023,3/25/2023,-78,100,69,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/12/2023,3/26/2023,-78,100,69,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/13/2023,3/27/2023,-31,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/14/2023,3/28/2023,115,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/15/2023,3/29/2023,115,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/16/2023,3/30/2023,115,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/17/2023,3/31/2023,115,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/18/2023,4/1/2023,115,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/19/2023,4/2/2023,115,100,65.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/20/2023,4/3/2023,-45,100,50,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/21/2023,4/4/2023,-86,100,50,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/22/2023,4/5/2023,-86,100,50,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/23/2023,4/6/2023,-86,100,50,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/24/2023,4/7/2023,-86,100,50,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/25/2023,4/8/2023,-86,100,50,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/26/2023,4/9/2023,-86,100,50,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/27/2023,4/10/2023,-77,100,39.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/28/2023,4/11/2023,-63,100,39.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/29/2023,4/12/2023,-63,100,39.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/30/2023,4/13/2023,-63,100,39.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,3/31/2023,4/14/2023,-63,100,39.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/1/2023,4/15/2023,-63,100,39.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/2/2023,4/16/2023,-63,100,39.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/3/2023,4/17/2023,-44,100,23,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/4/2023,4/18/2023,-18,100,23,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/5/2023,4/19/2023,-18,100,23,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/6/2023,4/20/2023,-18,100,23,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/7/2023,4/21/2023,-18,100,23,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/8/2023,4/22/2023,-18,100,23,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/9/2023,4/23/2023,-18,100,23,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/10/2023,4/24/2023,-63,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/11/2023,4/25/2023,-83,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/12/2023,4/26/2023,-83,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/13/2023,4/27/2023,-83,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/14/2023,4/28/2023,-83,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/15/2023,4/29/2023,-83,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/16/2023,4/30/2023,-83,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/17/2023,5/1/2023,-83,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/18/2023,5/2/2023,0,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/19/2023,5/3/2023,0,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/20/2023,5/4/2023,0,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/21/2023,5/5/2023,0,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/22/2023,5/6/2023,0,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/23/2023,5/7/2023,0,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/24/2023,5/8/2023,0,100,14.333,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/25/2023,5/9/2023,0,100,33,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/26/2023,5/10/2023,0,100,33,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/27/2023,5/11/2023,0,100,33,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/28/2023,5/12/2023,0,100,33,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/29/2023,5/13/2023,0,100,33,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,4/30/2023,5/14/2023,0,100,33,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,5/1/2023,5/15/2023,-83,100,24,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,5/2/2023,5/16/2023,-83,100,24,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,5/3/2023,5/17/2023,-83,100,24,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,5/4/2023,5/18/2023,-83,100,24,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,5/5/2023,5/19/2023,-83,100,24,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,5/6/2023,5/20/2023,-83,100,24,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,5/7/2023,5/21/2023,-83,100,24,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,5/8/2023,5/22/2023,-35,100,24.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,5/9/2023,5/23/2023,-35,100,24.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,5/10/2023,5/24/2023,91,100,24.667,yes,7/6/2020
Missouri,Treatment plant,NWSS_mo_190_Treatment plant_raw wastewater,Cole,Callaway,41153,5/11/2023,5/25/2023,91,100,24.667,yes,7/6/2020
